"date","company name","spend","impressions","likecount","commentcount","repostcount","total engagements","conversion","action","type","posturl","postcontent","profileurl","videourl","sharedposturl","created_at","size","url","number of faces","face emotion","face position","face area percentage %","objects","number of objects","primary object","primary object position","primary object area percentage %","secondary object","secondary object position","secondary object area percentage %","text","text length","dominant colour","cta","logos","logo 1 name","logo 1 position","logo 1 area percentage %","logo 2 name","logo 2 position","logo 2 area percentage %","number of persons","person area %","person area","style","tone","voice","sentiment","text area %","empty space %","topic","language","# faces","# persons","# objects","# text length"
"2023-08-18","vertiv","2.66","534","40","0","1","41","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7098302538147340288","Fast-paced edge growth presents IT challenges - from complex infrastructure to unplanned downtime. Discover how Vertiv™ Avocent® ADX Platform and Avocent® ADX IPSL empower IT teams to tackle these hurdles and enhance edge site management and reliability. Learn more: http://ms.spr.ly/60439EdSF#ITmanagement #EdgeComputing #Reliability","https://www.linkedin.com/company/vertiv/","","","2023-09-21 7:11:47","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:58:49978531-1692367200935.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-28","vertiv","7.78","363","22","1","1","24","6","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7101829534101970944","To prevent premature equipment failures and costly downtime, small equipment rooms require round-the-clock operation-based sensible #cooling unit 🌬️ that maintains precise temperature 🌡️, relative humidity, more than 85% efficient air filtration, and remote monitoring-based 👀 control system. Learn more about #thermalmanagement for small critical equipment rooms. http://ms.spr.ly/60489RrvI","https://www.linkedin.com/company/vertiv/","","http://ms.spr.ly/60489RrvI","2023-09-21 7:11:47","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:59:06028653-1693208102006.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-04","vertiv","5.72","2233","181","2","23","206","58","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7093214012108091394","Discover our cutting-edge #energy management system! Vertiv's Dynamic Power EMS connects with software for optimization, enabling demand response, on-off grid capabilities, and #grid services. Stay in control! 🌐💻 http://ms.spr.ly/6041gCWPN#RenewableEnergy #EnergySolutions #VertivEMS","https://www.linkedin.com/company/vertiv/","","","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:14:03000137-1691154001470.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-09","vertiv","19.07","814","35","0","0","35","6","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7095041054076203008","Enhance your facility monitoring with Vertiv™ Environet™ Alert! 🔍💻 This cost-effective software solution offers advanced monitoring, alerting, and trending capabilities for healthcare, finance, government, and more businesses. Protect and grow your business today! Learn more: http://ms.spr.ly/60449Dp2Q #FacilityMonitoring #BusinessGrowth","https://www.linkedin.com/company/vertiv/","","","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:14:14987926-1691589602200.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","","","","","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-15","vertiv","12.04","503","16","1","0","17","1","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7097215362072535040","#BusinessNewsIT lifecycle solution company TES has planned to build a new Virginia-based IT asset disposition and disposal (ITAD) facility. The company says it has a ""significant"" multimillion-dollar investment, part of which will go towards a TES facility in Virginia. The site will cover 128,000 sq ft (11,900 sqm) and will cater exclusively to ITAD data center asset processing, handling all aspects of the data center retirement process from decommissioning, to testing or repair, to disposition. http://ms.s","https://www.linkedin.com/company/vertiv/","","http://ms.spr.ly/60429E5XO","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:13:50463339-1692108001747.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-15","vertiv","356.99","17172","225","3","18","246","30","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7097200265992224768","Need to add capacity quickly and efficiently? Discover the power of Prefabricated Modular Data Centers! 💡 Vertiv explains how these fully integrated IT solutions offer speed, scalability, and customizability, making them the preferred alternative for data center growth. Read more: http://ms.spr.ly/60409DrEp#DataCenter #ModularSolutions","https://www.linkedin.com/company/vertiv/","","http://ms.spr.ly/60499DrET","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:14:19772148-1692104402014.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-01","vertiv","0.39","59","4","0","0","4","1","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7092047576773844992","Pakistan's 🇵🇰 biggest player in the #exploration and production market tapped Vertiv's expertise in doing a major #datacenter overhaul. 🏜️  The company achieved a scalable and futureproof data center by deploying #Vertiv solutions such as Vertiv Liebert APM modular #UPS and Vertiv Liebert CRV4 in-row #cooling with thermal containment.  Read the full story here ➡ http://ms.spr.ly/6046967fo","https://www.linkedin.com/company/vertiv/","","http://ms.spr.ly/6046967fo","2023-09-21 7:40:07","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:28:43699547-1690875901439.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-29","rockwell-automation","3.45","383","24","0","1","25","2","Post","Poll","https://www.linkedin.com/feed/update/urn:li:activity:7102386330541719552","If you can visualize it—you can build it with FactoryTalk Optix. This new, open platform gives you options, which one are you most excited for?- ​Design Options: design and test your projects in a modern object-oriented programming environment​- Deployment Options: create your application once and deploy to any device​- Graphic Options: style your graphics to support a global audience and provide a responsive experience​- Extensible Options: openness and interoperability through machine-to-machine","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 7:55:28","100x100","","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-29","rockwell-automation","3.61","542","27","0","2","29","3","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7102391490781335552","Unlock a better way to support your assets. By using the FactoryTalk Remote Access solution, you can provide installation support, programming upgrades, break-fix applications, remote services and diagnostics – right from where you are. Get started and learn more: https://rok.auto/3YG9ljy#factorytalk #remoteaccess #software","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 7:55:28","800x670","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:44:39795709-1693342084759.jpeg","1","Joy","center","0","Person, Person, Coat","3","Person","bottom-center","0","Person","bottom-center","0","YTS|100|kl|TARGET LOCKED|</>|SUCCESS COMPLE|COOTTIT|0001019|0010010|VR|TOTO ST|EPORT|DOUTATO|Otto|58","85","black","","","","","0","","","0","2","large","52.91591851","NA","Informative","Professional","Positive","4.25","> 40%","Offerings","English","1","2 to 4","2 to 4","> 60"
"2023-08-31","rockwell-automation","19.32","1201","6","0","0","6","1","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7102817311450947584","Quality repairs are vital to the long-term health and viability of your automation equipment – and ultimately, your productivity level.Now you have a single-source solution for all your electrical, electronic, mechanical, and servo product repairs with the Industrial Repair Services from Rockwell Automation. Learn more:https://rok.auto/3YUWl9V","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 7:55:28","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:44:29563327-1693443605906.jpeg","2","Joy","top-right","0","Hat, Person","2","Person","center-right","0","Hat","top-right","0","Industrial Repair Services|A Single-source Repair Provider to|Help Simplify Your Operations|KNOW MORE|RA|Rockwell|Automation","117","darkslategray","KNOW MORE","Rockwell Automation","Rockwell Automation","bottom-right","0","","","0","1","large","41.25049871","Modern","Informative","Professional","Positive","11.7","> 40%","Offerings","English","2 to 4","1","2 to 4","> 60"
"2023-08-16","rockwell-automation","52.87","11387","217","2","25","244","81","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097670162497118208","Creating a cost-effective, energy-efficient monitoring system is always top of mind. With the new Allen-Bradley 1400 PowerMonitor™ accessory kit, pair the pre-assembled, RoHS-compliant shorting block solution with all recommended PowerMonitor unit installation accessories to maximize your investment. #NewProductsROKhttps://rok.auto/3E0fuNY","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:10:42","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:59:35608273-1692216252561.jpeg","0","","","0","","0","","","0","","","0","GNO 11 11- 12 12 13 13 14 14|#NewProductsROK","42","linen","","","","","0","","","0","0","","0","","","","","2.1","> 40%","Offerings","English","0","0","0","40 to 60"
"2023-08-23","rockwell-automation","0.28","23","1","0","0","1","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7099918205237788672","Are you looking for one source of support packaged to meet your business needs? Join us for the third installment of our Integrated Service Agreement webinar series to learn how our Field Services can help customers increase uptime, optimize performance and support the lifecycle of their installed base. Register now to learn more: https://rok.auto/47Gd2d7","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:10:42","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:59:25230896-1692752406652.jpeg","2","Joy","top-right","0","Hat, Person, Person","3","Person","center-right","0","Person","center-right","0","Field Services|Scalable engineering expertise to|support your workforce and asset|lifecycle strategies|Live Webinar|Wednesday, 6 Sep., 11:15 a.m. - 12:00p.m.|Singapore Time (GMT +8)|wwww|RA Rockwell|Automation","199","peru","","Rockwell Automation","Rockwell Automation","bottom-right","0","","","0","2","large","65.56587181","NA","NA","NA","NA","19.9","> 40%","Offerings","English","2 to 4","2 to 4","2 to 4","> 60"
"2023-08-02","vertiv","48.61","2330","32","0","3","35","8","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7092519437441912832","Unlock the Power of Waste Heat Recovery in Data Centers! Learn from real-life experiments and invaluable insights to optimize your data center's energy usage and operational efficiency like never before. http://ms.spr.ly/60429B5Ww#DataCenter #WasteHeatRecovery #EnergyEfficiency","https://www.linkedin.com/company/vertiv/","","","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:14:12479360-1690988401832.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","Informative","Friendly","Positive","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-04","vertiv","9.13","676","29","0","2","31","6","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7093244200023916544","Want to reduce energy waste and boost sustainability in your data center? Download our cutting-edge white paper, ""Experimental Lessons of an Organic Rankine Cycle Applied for Waste Heat Recovery in a Data Center Environment."" Unleash the potential of ORC technology and transform your energy consumption today! http://ms.spr.ly/60419B5x1 #DataCenterTech #GreenTech","https://www.linkedin.com/company/vertiv/","","","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:13:59222297-1691161202292.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-07","vertiv","2.03","477","38","0","0","38","6","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094286075342241793","Join the #microgrid revolution today! For a deeper dive into microgrids and their benefits, check out our comprehensive White Paper. Empower your facility with a sustainable and efficient #energysolution! http://ms.spr.ly/6046gCWeK#RenewableEnergy #CleanEnergy","https://www.linkedin.com/company/vertiv/","","","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:13:45606297-1691409601284.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","","","","","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-10","vertiv","8.12","372","35","0","2","37","2","Post","Video (External Source)","https://www.linkedin.com/feed/update/urn:li:activity:7095373240692269056","Embrace #efficiency, cost savings, and environmental protection! Introducing our upcoming UPS solution - an innovation that takes efficiency to the next level. Not only will it significantly reduce operational expenses, but it will also leave a smaller environmental footprint, contributing to a greener and more #sustainable future. Stay tuned for more updates! http://ms.spr.ly/60439DXnl#UPSsystems #energyefficiency","https://www.linkedin.com/company/vertiv/","","http://ms.spr.ly/60439DXnl","2023-09-21 7:25:43","100x100","","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","","","","","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-18","vertiv","24.39","1069","62","1","5","68","12","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7098206910981517312","Data center operators' goals such as to simplify operations and reduce costs and carbon footprint are spurring changes in #datacenter solutions and design. What are the latest developments in #prefabricated #modular data center solutions?Find out from this white paper.👉http://ms.spr.ly/60499Mdyc","https://www.linkedin.com/company/vertiv/","","http://ms.spr.ly/60499Mdyc","2023-09-21 7:25:43","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:14:27235297-1692344401602.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-23","rockwell-automation","0.17","31","2","0","0","2","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7099918226523897857","Are you looking for one source of support packaged to meet your business needs? Join us for the third installment of our Integrated Service Agreement webinar series to learn how our Field Services can help customers increase uptime, optimize performance and support the lifecycle of their installed base. Register now to learn more: https://rok.auto/45BzeDk","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:10:42","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:59:04255146-1692752407032.jpeg","2","Joy","top-right","0","Hat, Person, Person","3","Person","center-right","0","Person","bottom-center","0","Field Services|Scalable engineering expertise to|support your workforce and asset|lifecycle strategies|Live Webinar New Zealand Standard Time (GMT +12)|Wednesday, 6 Sep., 15:15 p.m. - 16:00 p.m.|wwww|RA Rockwell|Automation","213","peru","","Rockwell Automation","Rockwell Automation","bottom-right","0","","","0","2","large","43.74377164","NA","NA","NA","NA","21.3","> 40%","Offerings","English","2 to 4","2 to 4","2 to 4","> 60"
"2023-08-09","vertiv","1.32","53","4","0","0","4","1","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7094946434097061889","Billions of gallons of water worldwide per year 💧 That's how much water we have saved since we introduced our water-free #cooling systems in 2013.  Check out the infographics to learn more about how #Vertiv solutions enable #datacenter operators to become more water and energy efficient. http://ms.spr.ly/60489H4jY","https://www.linkedin.com/company/vertiv/","","http://ms.spr.ly/60489H4jY","2023-09-21 7:40:07","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:28:53299416-1691567041037.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-28","rockwell-automation","0.93","86","8","0","0","8","1","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7101736442925617153","Is your ICS (Industrial Control System) infrastructure secure? Attacks against OT and ICS infrastructure are rising. Through relentless cyberattacks and complex digital transformation initiatives, many organizations are grappling with securing their OT systems.Discover what has worked for other organizations across industries – including life sciences, O&G, automotive, F&B and CPG: https://rok.auto/44o3iBf#cybersecurity #otsecurity #ics","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:10:42","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:58:58489262-1693185904303.jpeg","0","","","0","Laptop, Computer keyboard","2","Laptop","center-right","0","Computer keyboard","center-right","0","Discover how|others have|secured their OT|and ICS systems|Read More|RA Rockwell|Automation","83","darkslategray","","Rockwell Automation","Rockwell Automation","bottom-right","0","","","0","0","small","0","NA","Informative","Professional","Neutral","8.3","> 40%","Cybersecurity","English","0","0","2 to 4","> 60"
"2023-08-09","rockwell-automation","48.87","3044","216","9","16","241","53","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7095090897268215808","It and OT convergence is on the rise. With this convergence, we have seen an alarming increase in cyberattacks on vulnerable OT systems. Ahmik Hindman, Sr. Network & Security Solution Consultant at Rockwell Automation, sat down with Jim Davis from Edge Industry Review to chat about the strategies today's manufacturer's can implement to address their OT security concerns. Listen here: https://rok.auto/3DVsPXD#Ransomware #Phishing #OTCybersecurity #IndustrialCybersecurity","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","624x350","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:52045204-1691764253553.jpeg","1","Joy","top-right","0","Person, Animal, Luggage & bags, Jeans","4","Person","center-right","0","Animal","bottom-right","0","Manufacturing is the|number one target for|ransomware|Ahmik Hindman|Sr. Network & Security Solution Consultant|RA Rockwell|Automation|******|.....|*********.","147","crimson","","Rockwell Automation","Rockwell Automation","bottom-left","0","","","0","1","small","9.639490353","","","","","14.7","> 40%","Cybersecurity","English","1","1","2 to 4","> 60"
"2023-08-14","rockwell-automation","0.16","85","5","0","0","5","1","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7096658246874103808","With greater connectivity comes more opportunities for security threats. Cybersecurity events can impact network availability, interrupt operations and halt productivity. Threat detection services can help you monitor and detect these increasingly complex threats. Learn more: https://rok.auto/3QxnZri#cybersecurity #otsecurity #ics","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:25052949-1691974992270.jpeg","0","","","0","","0","","","0","","","0","Monitor your|security threats|and increase|productivity levels|SCHO|F9646B23|9FC65B1B|FBJG|CATEG202|35E E|BBG 81288|Learn More|2G2CG 06|027 BCBJ|81A77G02|JACA351180101G|EU AIA|418 339|G857 88|UF440G65|4B330DID|J375H24E|34 5BAB|C30H D|C13 DIC6|GE56|1B1CHAB|GBF8|A4BBALJO|8D7106 E|DGCO3F|RA|70E|C8F7D6|85HOE|28A90|3H40|ABC|Rockwell|Automation|EE|9","303","darkslategray","Learn More","Rockwell Automation","Rockwell Automation","bottom-right","0","","","0","0","","0","Modern","Informative","Professional","Neutral","60.6","20% to 40%","Cybersecurity","English","0","0","0","> 60"
"2023-08-18","rockwell-automation","6.36","564","42","0","3","45","6","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7098385347100774400","Today's manufacturers are enthusiastically embracing automation and cloud-based technologies to bridge the gap between IT and OT networks. With this convergence, there are increasing risks that are often overlooked. Read our feature in IT Business Net to learn how industrial organizations can mitigate risks and help secure OT operations. https://rok.auto/3E2HTms#IndustrialCybersecurity #OTCybersecurity #ITOTConvergence #NIST","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:13441320-1692386766378.jpeg","0","","","0","Bracelet","1","Bracelet","bottom-right","0","","","0","It is imperative for|manufacturers to|adknowledge that|cybersecurity risks, like|material shortages and|workforce challenges,|cannot be ignored.|Nick Creath|Sr. Global Product Manager|RA Rockwell|Automation","195","crimson","","Rockwell Automation","Rockwell Automation","bottom-left","0","","","0","0","small","0","","","","","19.5","> 40%","Cybersecurity","English","0","0","1","> 60"
"2023-08-07","rockwell-automation","0.88","554","47","1","2","50","10","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094325423530004480","Embrace the power of remote access! Connect securely to customer equipment anytime, anywhere. This level of support bypasses travel expenses and gets straight to addressing any issues at hand. Get started today.  https://rok.auto/3qvwAja","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:39:25","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:29:21419504-1691418804341.jpeg","2","Joy","bottom-right","0","Person, Laptop, Person, Clothing, Computer keyboard, Picture frame","6","Person","center","0","Person","bottom-right","0","EVENE|Mack Bom","12","darkslategray","","","","","0","","","0","2","large","52.82507817","","","","","0.6","> 40%","Cybersecurity","English","2 to 4","2 to 4","5 or more","< 20"
"2023-08-17","rockwell-automation","102.30","4446","121","0","13","134","31","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7097910711267336192","From being able to digitize processes and improve quality to driving supply chain visibility, reducing costs and more, Plex MES is helping manufacturers like you take control of their plant floors. Curious about how #MES can help your business? Get the inside scoop in this easy-to-understand guide.","https://www.linkedin.com/company/rockwell-automation/","","https://rok.auto/3qsbSkN","2023-09-21 8:25:20","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:38571120-1692273786754.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","","","","","0","> 40%","Digital Transformation","English","0","0","0","N/A"
"2023-08-31","rockwell-automation","29.34","7676","452","8","193","653","161","Post","Video (LinkedIn Source)","https://www.linkedin.com/feed/update/urn:li:activity:7103072825804013568","Automation Fair registration is now open! Get ready for an action-packed week of new products, real-world applications, and exploring what’s possible. Register today! rok.auto/AutomationFair23#ROKevents","https://www.linkedin.com/company/rockwell-automation/","https://dms.licdn.com/playlist/vid/D5605AQHOlfSvh5QWRQ/mp4-720p-30fp-crf28/0/1693504378664?e=1695031200&v=beta&t=BaYVsjLnsMYkPjl4X0G3ZCagA34C9v9j0C6G6A5rHR0","","2023-09-21 8:10:42","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-07:58:56885579-1693504358963.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Events","English","0","0","0","N/A"
"2023-08-16","rockwell-automation","68.83","3387","151","0","16","167","12","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097651532996767744","Ready to increase uptime and accelerate speed to market? #PACKEXPO is back in Las Vegas September 11-13 and we hope to see you there. Let's chat at Booth SL-6127! https://rok.auto/3OF71Vb","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:48684996-1692211808524.jpeg","5","Joy","top-right","0","Television, Person, Person, Pants, Person, Pants, Cabinetry, Person","8","Person","center-right","0","Person","center-left","0","RA|NOR|Rockwell|Automation|h|7|H|ybersecurity Services|crease|Network|Protect|Critica|Insights|Gained|Eme|TOTH|PACK September 11-13, 2023|EXPO Las Vegas, Nevada USA|LAS VEGAS|De","157","silver","","","","","0","","","0","4","medium","32.81671299","NA","NA","NA","NA","7.85","> 40%","Events","English","5 or more","2 to 4","5 or more","> 60"
"2023-08-08","schneider-electric","7.90","2896","51","0","5","56","8","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094527668343193601","Discover the advantages of Digital Transformation for boosting agility and efficiency in the Food & Beverage Industry. Read Here - http://spr.ly/6046Pd40u#LifeIsOn #Automation","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:49:06","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:29:48319596-1691467201521.jpeg","0","","","0","","0","","","0","","","0","Over 75% Customers Have|Benefited From Digital Transformation|In Food & Beverage Industry|Download the Harvard Business Review white paper.|Life Is On Schneider|Electric|6|Years in India|Partnering for|sustainability|80","208","darkslategray","Download the Harvard Business Review white paper.","Schneider Electric, Schneider Electric","Schneider Electric","bottom-left","1.036184211","Schneider Electric","bottom-left","3.538277512","0","","0","Modern","Informative","Professional","Positive","20.8","> 40%","Digital Transformation","English","0","0","0","> 60"
"2023-08-28","rockwell-automation","10.41","1090","71","7","3","81","15","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7102009479486926848","Having trouble keeping up with the high mix of demands from consumers? Join Justin Garski, Packaging OEM Manager, at the Innovation Stage at next month's PACK EXPO to learn how to make machinery more adaptable for today’s market.","https://www.linkedin.com/company/rockwell-automation/","","https://rok.auto/3OW6ezj","2023-09-21 8:25:20","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:42564929-1693251009523.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","","","","","0","> 40%","Events","English","0","0","0","N/A"
"2023-08-08","rockwell-automation","36.15","3221","233","2","35","270","14","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094647218573357057","Are you ready to take your control systems to the next level? The new FLEXHA 5000 I/O platform is designed with innovative technology that allows users to optimize performance. Watch this on demand webinar “Augmenting DCS Capabilities with Universal I/O” for more information: https://rok.auto/3L0UMCu #NewProductsROK","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","800x800","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:44205129-1691495525602.jpeg","0","","","0","Luggage & bags, Lighting, Luggage & bags","3","Luggage & bags","center-right","0","Lighting","top-center","0","Augmenting DCS|Capabilities with|Universal 1/0","43","darkslategray","","","","","0","","","0","0","small","0","NA","Informative","Friendly","Positive","4.3","> 40%","Offerings","English","0","0","2 to 4","40 to 60"
"2023-08-15","rockwell-automation","93.73","7266","33","0","6","39","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097217591198285824","Learn how the latest update to Rockwell Automation's brand-new cloud-based system design environment can deliver value today, and how the product is continuing to grow into the future. Join our upcoming webinar as subject matter experts discuss the value of modular design practices and how to achieve results using FactoryTalk Design Studio. Register today: https://rok.auto/448ixOH","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","800x450","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:26880519-1692108350109.jpeg","4","Joy","center-right","0","Person, Person, Person, Laptop, Person, Person, Hat, Table top","8","Person","center-right","0","Person","center-left","0","Ht","1","skyblue","","","","","0","","","0","5","large","70.34700262","NA","NA","NA","NA","0.05","> 40%","Offerings","English","2 to 4","5 or more","5 or more","< 20"
"2023-08-17","rockwell-automation","0.52","117","9","0","0","9","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097744659338170368","Technical troubles cause headaches and can inhibit production performance. Whether it is to quickly resolve production issues, improve training, or streamline software updates, the TechConnect Support can help your through these challenges. Find out more:https://rok.auto/3KJcoS8","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:20363129-1692234006943.jpeg","2","Joy","center","0","Glasses, Person, Person, Chair","4","Person","center-right","0","Glasses","center","0","Solve Issues|Faster with|TechConnect|KNOW MORE|RA Rockwell|Automation","63","darkgray","KNOW MORE","Rockwell Automation","Rockwell Automation","bottom-right","0","","","0","2","large","79.03865419","NA","NA","NA","NA","6.3","> 40%","Offerings","English","2 to 4","2 to 4","2 to 4","> 60"
"2023-08-17","rockwell-automation","67.25","3776","61","0","6","67","20","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097963816910520320","4 design solutions in 1 cloud platform. FactoryTalk Twin Studio provides your teams with the design software they already use and love, all available using your web browser and with no software to install. Now automation designers can easily collaborate across disciplines and harness the power of digital design to create more capable machines that deliver new levels of productivity. Try it today: https://rok.auto/3GJlDQh","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","624x350","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:13:53712751-1692384348723.jpeg","0","","","0","","0","","","0","","","0","MB-598|MB-766|MB-378|MB-617|MB 29","28","lightslategray","","","","","0","","","0","0","","0","","","","","1.4","> 40%","Offerings","English","0","0","0","20 to 40"
